system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
2_Cl,Cl,qm1.0,-1.0000000000,14.200000,193.624911459428,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.300000,194.436784022820,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.400000,195.442532017940,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.500000,196.797599514480,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.600000,198.190145094451,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.700000,199.076380264631,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.800000,200.024220081480,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,14.900000,200.706984911833,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm1.0,-1.0000000000,15.000000,201.009657608436,100000,1.0,0,3355,3354,1118,20.256595
2_Cl,Cl,qm0.9,-0.9000000000,0.000000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.100000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.200000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.300000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.400000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.500000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.600000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.700000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.800000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,0.900000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,1.000000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,1.100000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,1.200000,0.000000000000,100000,1.0,0,3355,3354,1118,20.667213
