K,Div,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,,CL,Div,-0.1,-0.2,-0.3,-0.4,-0.5,-0.6,-0.7,-0.8,-0.9,-1,,Mg,Div,0.2,0.4,0.6,0.8,1,1.2,1.4,1.6,1.8,2
,3.7,-12.98,-30.37,-45.63,-58.36,-66.50,-70.31,-71.10,-66.64,-64.72,-61.82,,,3.7,16.69,26.41,29.92,28.16,26.94,28.40,32.26,40.16,49.85,61.61,,,3.7,-17.64,-23.97,-37.80,-58.37,-77.77,-100.25,-140.51,-172.36,-192.70,-209.68
,3.8,-11.15,-24.57,-34.69,-42.11,-44.77,-44.63,-41.85,-36.31,-33.66,-31.81,,,3.8,14.89,23.68,29.66,34.21,42.47,53.10,66.45,82.59,97.99,113.81,,,3.8,-21.70,-34.86,-55.39,-76.53,-92.15,-110.86,-149.19,-183.57,-210.62,-237.01
,3.9,-10.00,-20.26,-26.73,-30.74,-29.97,-28.34,-24.33,-18.95,-17.19,-16.52,,,3.9,13.09,22.22,31.48,41.91,58.29,76.02,96.62,118.48,138.73,157.76,,,3.9,-26.13,-47.43,-75.52,-98.93,-113.89,-131.44,-167.10,-204.75,-241.32,-280.14
,4,-9.47,-17.26,-21.47,-23.88,-21.78,-20.08,-16.44,-13.07,-11.45,-11.91,,,4,11.91,21.98,34.23,50.09,72.51,95.50,121.59,148.01,171.59,193.34,,,4,-31.54,-61.35,-97.48,-125.50,-143.70,-163.72,-197.82,-239.37,-286.56,-339.57
,4.1,-9.22,-15.65,-18.97,-21.08,-19.20,-17.98,-15.96,-14.32,-13.90,-16.24,,,4.1,10.69,21.69,36.86,56.72,82.80,109.77,139.79,169.20,196.09,220.50,,,4.1,-37.14,-75.74,-120.53,-154.43,-178.76,-205.14,-240.19,-286.80,-343.82,-408.69
,4.2,-9.83,-15.53,-18.74,-21.32,-21.09,-21.25,-21.31,-22.69,-23.66,-27.28,,,4.2,10.62,22.60,39.68,62.40,91.05,120.04,152.39,183.84,213.23,240.25,,,4.2,-42.95,-90.25,-143.71,-185.23,-217.40,-252.37,-290.74,-342.39,-406.96,-479.06
,4.3,-10.77,-16.44,-20.72,-23.92,-25.96,-28.28,-30.49,-34.97,-38.52,-44.29,,,4.3,10.16,22.96,41.18,65.70,95.35,125.74,159.41,191.78,222.88,252.12,,,4.3,-48.28,-103.32,-165.13,-215.07,-256.48,-300.47,-344.97,-400.42,-468.95,-541.06
,4.4,-11.88,-18.39,-23.92,-28.03,-33.01,-37.84,-42.73,-50.57,-57.34,-65.84,,,4.4,9.94,23.73,42.25,67.56,97.48,128.34,162.59,194.92,227.21,257.58,,,4.4,-53.35,-115.34,-184.67,-243.17,-293.22,-346.90,-396.54,-453.92,-521.21,-587.71
,4.5,-12.83,-20.44,-27.87,-33.51,-41.34,-48.98,-56.78,-68.67,-79.09,-90.94,,,4.5,9.53,24.48,43.18,68.94,98.48,129.56,163.00,194.72,226.83,258.41,,,4.5,-56.84,-125.02,-201.39,-266.72,-324.15,-385.49,-439.93,-496.58,-556.33,-612.46
,4.6,-14.36,-23.35,-32.76,-40.55,-51.16,-62.10,-73.20,-88.95,-103.32,-118.68,,,4.6,9.50,24.94,44.09,69.75,98.72,129.28,161.93,192.61,224.41,255.31,,,4.6,-60.00,-133.32,-214.72,-285.85,-348.43,-414.84,-471.32,-523.24,-571.93,-614.33
,4.7,-15.50,-26.60,-38.32,-48.31,-61.51,-75.89,-90.70,-110.19,-128.20,-148.08,,,4.7,9.87,26.41,46.15,71.71,99.23,129.74,160.61,190.18,220.64,250.27,,,4.7,-61.44,-137.80,-223.23,-296.54,-362.25,-430.85,-485.81,-529.72,-565.79,-595.01
,4.8,-17.14,-30.28,-43.98,-56.26,-72.23,-89.77,-108.82,-131.15,-153.37,-176.73,,,4.8,10.87,28.03,48.42,73.54,100.30,129.77,159.22,187.01,215.66,243.73,,,4.8,-61.65,-139.80,-225.83,-298.85,-364.71,-433.21,-483.14,-517.73,-542.89,-560.33
,4.9,-17.92,-32.75,-48.69,-63.76,-82.20,-102.70,-125.20,-151.02,-176.56,-202.71,,,4.9,12.26,29.94,51.18,75.49,101.63,130.05,157.36,183.23,209.83,235.53,,,4.9,-61.01,-139.03,-222.68,-292.38,-355.96,-421.09,-464.71,-491.61,-507.57,-516.94
,5,-19.22,-35.80,-53.59,-70.96,-91.64,-115.29,-140.51,-168.90,-197.28,-226.11,,,5,13.94,32.21,53.91,78.03,103.02,129.71,154.84,178.53,202.96,226.06,,,5,-59.25,-134.94,-213.45,-277.56,-338.00,-398.81,-435.96,-456.04,-466.51,-471.41
