system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
1_K,K,q0.1,0.1000000000,6.900000,-17.204217648854,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.000000,-15.600124532934,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.100000,-14.133753817441,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.200000,-12.021151274474,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.300000,-9.992488170262,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.400000,-8.546196001676,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.500000,-6.892246649690,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.600000,-5.270026317211,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.700000,-4.159990865707,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.800000,-3.441225841896,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,7.900000,-2.675009592333,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.000000,-2.080542341875,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.100000,-1.935077221714,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.200000,-1.913804862538,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.300000,-1.980001065982,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.400000,-2.408851383411,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.500000,-3.079307771100,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.600000,-3.761646319434,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.700000,-4.731148068643,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.800000,-5.456090510963,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,8.900000,-5.986043942698,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.000000,-6.431534570335,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.100000,-7.047317691522,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.200000,-7.543657997744,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.300000,-8.036478595120,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.400000,-8.235318730776,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.500000,-8.204065595631,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.600000,-8.164028722299,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.700000,-8.110032404486,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.800000,-7.743418340308,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,9.900000,-7.589001559047,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,10.000000,-7.393629294148,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,10.100000,-7.313835566664,100000,1.0,0,3355,3354,1118,20.309690
1_K,K,q0.1,0.1000000000,10.200000,-7.626835187814,100000,1.0,0,3355,3354,1118,20.309690
