system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
3_Mg,Mg,q0.2,0.2000000000,6.500000,-38.332474023969,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.600000,-38.647348773326,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.700000,-38.732900728917,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.800000,-38.371361733129,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,6.900000,-37.751851910136,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.000000,-37.772004795877,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.100000,-36.955691267780,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.200000,-36.207381161204,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.300000,-35.484276543729,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.400000,-34.574881962872,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.500000,-33.540455056632,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.600000,-32.963076381169,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.700000,-32.268826191138,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.800000,-31.931105331432,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,7.900000,-31.463826982421,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,8.000000,-31.758208490028,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,8.100000,-31.928980187392,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,8.200000,-32.310617133133,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,8.300000,-32.462403989522,100000,1.0,0,3355,3354,1118,20.387769
3_Mg,Mg,q0.2,0.2000000000,8.400000,-32.970452369003,100000,1.0,0,3355,3354,1118,20.387769
